"city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target","gender_Female","gender_Male","gender_Other","relevent_experience_Has relevent experience","relevent_experience_No relevent experience","enrolled_university_Full time course","enrolled_university_no_enrollment","enrolled_university_Part time course","education_level_Graduate","education_level_High School","education_level_Masters","education_level_Phd","education_level_Primary School","major_discipline_Arts","major_discipline_Business Degree","major_discipline_Humanities","major_discipline_No Major","major_discipline_Other","major_discipline_STEM","company_size_<10","company_size_10-49","company_size_50-99","company_size_100-500","company_size_500-999","company_size_1000-4999","company_size_5000-9999","company_size_10000+","company_type_Early Stage Startup","company_type_Funded Startup","company_type_NGO","company_type_Other","company_type_Public Sector","company_type_Pvt Ltd","last_new_job_>4","last_new_job_1","last_new_job_2","last_new_job_3","last_new_job_4","last_new_job_never"
0.884,"Other","Has relevent experience","no_enrollment","Graduate","STEM",5,"50-99","Pvt Ltd",">4",24,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.893,"Female","No relevent experience","no_enrollment","Graduate","Humanities",5,"50-99","Pvt Ltd",">4",54,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",5,"10000+","Pvt Ltd","2",139,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10,"50-99","Pvt Ltd","1",330,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","No relevent experience","Full time course","Graduate","STEM",5,"1000-4999","Pvt Ltd","1",9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","No relevent experience","Full time course","Masters","STEM",16,"50-99","Pvt Ltd","4",72,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.92,"Female","Has relevent experience","no_enrollment","Graduate","Humanities",5,"10000+","Pvt Ltd",">4",116,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.843,"Other","Has relevent experience","no_enrollment","Graduate","STEM",6,"10-49","Pvt Ltd","2",220,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.92,"Other","No relevent experience","Full time course","Masters","STEM",10,"10000+","Public Sector","1",6,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0.624,"Other","Has relevent experience","Full time course","Graduate","STEM",12,"10-49","Pvt Ltd",">4",21,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM",8,"10-49","Pvt Ltd","1",26,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","No relevent experience","Full time course","Masters","STEM",8,"10000+","Pvt Ltd","1",32,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Other","No relevent experience","no_enrollment","Graduate","STEM",5,"1000-4999","Pvt Ltd",">4",43,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.92,"Male","No relevent experience","no_enrollment","High School","STEM",11,"10000+","Pvt Ltd","3",104,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0.836,"Male","Has relevent experience","Full time course","High School","STEM",9,"50-99","Pvt Ltd","1",58,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.893,"Male","Has relevent experience","no_enrollment","Masters","STEM",5,"50-99","Pvt Ltd","1",40,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM",3,"50-99","Pvt Ltd","2",100,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.92,"Male","Has relevent experience","Full time course","Graduate","STEM",6,"50-99","Pvt Ltd","1",32,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.843,"Male","No relevent experience","Full time course","High School","STEM",2,"50-99","Pvt Ltd","2",48,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.83,"Male","Has relevent experience","no_enrollment","Masters","STEM",13,"50-99","Pvt Ltd","1",157,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM",9,"50-99","Pvt Ltd","2",39,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.92,"Other","Has relevent experience","no_enrollment","Graduate","Other",5,"50-99","Pvt Ltd",">4",34,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"10000+","Pvt Ltd",">4",30,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.802,"Male","Has relevent experience","no_enrollment","Graduate","STEM",17,"50-99","Pvt Ltd","1",170,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","No relevent experience","Full time course","High School","STEM",6,"50-99","Pvt Ltd","1",8,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM",5,"10000+","Pvt Ltd","4",15,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12,"10000+","Pvt Ltd",">4",141,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.897,"Male","Has relevent experience","no_enrollment","Primary School","STEM",5,"10000+","Pvt Ltd",">4",52,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"100-500","Pvt Ltd",">4",138,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.804,"Other","Has relevent experience","no_enrollment","Masters","STEM",12,"5000-9999","Pvt Ltd","1",111,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM",5,"50-99","Pvt Ltd","3",54,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.55,"Other","No relevent experience","Full time course","Graduate","STEM",5,"50-99","Pvt Ltd","1",46,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.91,"Male","No relevent experience","Full time course","High School","STEM",6,"50-99","Pvt Ltd","never",78,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"10000+","Pvt Ltd","2",21,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",11,"50-99","Pvt Ltd","2",18,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.92,"Male","No relevent experience","no_enrollment","Masters","STEM",17,"100-500","NGO",">4",38,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.939,"Male","Has relevent experience","no_enrollment","Primary School","STEM",13,"<10","Funded Startup","4",32,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.624,"Male","No relevent experience","Full time course","Masters","STEM",3,"50-99","Pvt Ltd","never",23,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.762,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"10000+","Pvt Ltd","1",18,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.762,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15,"50-99","Pvt Ltd","1",88,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.939,"Male","Has relevent experience","no_enrollment","High School","STEM",5,"50-99","Pvt Ltd",">4",92,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.91,"Female","Has relevent experience","no_enrollment","Graduate","STEM",17,"<10","Funded Startup","1",256,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10,"100-500","Pvt Ltd","3",258,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.754,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10,"10-49","Funded Startup","1",161,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.769,"Other","Has relevent experience","no_enrollment","Masters","STEM",9,"500-999","Public Sector","1",38,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4,"10-49","Funded Startup","1",102,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"50-99","Pvt Ltd","1",146,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.884,"Male","Has relevent experience","no_enrollment","Masters","STEM",11,"100-500","Pvt Ltd","1",106,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",16,"10000+","Pvt Ltd","4",76,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4,"<10","Other","2",12,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.558,"Male","Has relevent experience","no_enrollment","Primary School","STEM",8,"500-999","Pvt Ltd","4",82,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.91,"Male","No relevent experience","Part time course","Masters","STEM",5,"10000+","Pvt Ltd",">4",26,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.92,"Female","No relevent experience","no_enrollment","Graduate","STEM",5,"10000+","Pvt Ltd","2",5,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",5,"10-49","Pvt Ltd",">4",60,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.926,"Male","No relevent experience","no_enrollment","High School","STEM",5,"10000+","Pvt Ltd",">4",46,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.579,"Male","Has relevent experience","Part time course","Graduate","STEM",6,"100-500","Funded Startup","1",17,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.939,"Other","Has relevent experience","Full time course","Graduate","STEM",15,"100-500","Pvt Ltd",">4",28,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.925,"Male","Has relevent experience","no_enrollment","Graduate","STEM",1,"50-99","Pvt Ltd","1",116,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.698,"Other","Has relevent experience","no_enrollment","Graduate","STEM",3,"50-99","Pvt Ltd","never",52,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"100-500","Pvt Ltd",">4",222,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","No Major",3,"<10","Pvt Ltd","1",67,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.913,"Male","Has relevent experience","no_enrollment","Masters","STEM",16,"100-500","Pvt Ltd","2",80,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.884,"Male","No relevent experience","no_enrollment","Primary School","STEM",5,"50-99","Pvt Ltd","never",35,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.698,"Male","No relevent experience","no_enrollment","Primary School","STEM",5,"50-99","Pvt Ltd","never",41,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.91,"Male","No relevent experience","Full time course","Graduate","STEM",3,"50-99","Pvt Ltd","1",69,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM",3,"10-49","Pvt Ltd","1",64,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.767,"Other","No relevent experience","no_enrollment","Graduate","Other",9,"100-500","Public Sector","3",31,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.92,"Other","Has relevent experience","no_enrollment","Masters","STEM",15,"10-49","Pvt Ltd","1",82,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Other","Has relevent experience","no_enrollment","Graduate","STEM",16,"50-99","Pvt Ltd","1",61,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.91,"Male","Has relevent experience","no_enrollment","Graduate","Arts",15,"50-99","Pvt Ltd","1",75,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.855,"Male","Has relevent experience","no_enrollment","Masters","STEM",5,"50-99","Pvt Ltd","2",33,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.92,"Male","No relevent experience","no_enrollment","Graduate","Business Degree",17,"50-99","Pvt Ltd",">4",61,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",17,"50-99","Pvt Ltd","2",58,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.698,"Other","No relevent experience","Full time course","High School","STEM",5,"50-99","Pvt Ltd","never",22,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"10-49","Pvt Ltd","1",138,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.897,"Other","No relevent experience","no_enrollment","Masters","STEM",1,"<10","Funded Startup","1",16,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM",13,"10000+","Pvt Ltd","1",136,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.949,"Male","Has relevent experience","no_enrollment","Masters","STEM",5,"50-99","Pvt Ltd",">4",91,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.91,"Male","Has relevent experience","Part time course","High School","STEM",10,"50-99","Pvt Ltd","1",248,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.689,"Male","No relevent experience","no_enrollment","Graduate","STEM",12,"<10","Public Sector","1",117,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12,"<10","Funded Startup","1",47,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12,"10-49","Pvt Ltd","3",88,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.926,"Male","Has relevent experience","Part time course","Phd","Humanities",11,"10000+","Pvt Ltd",">4",56,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.855,"Other","No relevent experience","no_enrollment","Phd","Humanities",1,"50-99","Pvt Ltd","1",8,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",7,"500-999","Pvt Ltd","2",200,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.855,"Male","No relevent experience","no_enrollment","Primary School","STEM",9,"50-99","Pvt Ltd","4",62,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.802,"Other","No relevent experience","Full time course","High School","STEM",5,"50-99","Pvt Ltd","1",73,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.698,"Male","Has relevent experience","Full time course","Graduate","STEM",6,"50-99","Pvt Ltd","1",13,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","Full time course","Graduate","STEM",14,"100-500","NGO","1",47,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.55,"Male","No relevent experience","Full time course","Masters","STEM",10,"50-99","Pvt Ltd",">4",57,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.92,"Male","No relevent experience","no_enrollment","Primary School","STEM",6,"50-99","Pvt Ltd","never",33,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.949,"Male","Has relevent experience","no_enrollment","Graduate","STEM",14,"5000-9999","Pvt Ltd","2",174,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0.92,"Other","Has relevent experience","no_enrollment","Masters","STEM",5,"100-500","Pvt Ltd",">4",326,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities",5,"50-99","Pvt Ltd","1",58,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.926,"Male","No relevent experience","no_enrollment","Masters","Humanities",5,"10-49","Pvt Ltd",">4",47,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.698,"Other","No relevent experience","no_enrollment","Graduate","Humanities",2,"5000-9999","Public Sector","1",96,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.92,"Other","Has relevent experience","no_enrollment","Masters","STEM",5,"1000-4999","Pvt Ltd",">4",13,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.698,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10,"50-99","Pvt Ltd",">4",43,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.624,"Female","No relevent experience","Full time course","Graduate","STEM",3,"50-99","Pvt Ltd","3",86,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.527,"Other","Has relevent experience","no_enrollment","High School","STEM",4,"100-500","Pvt Ltd","2",38,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.926,"Male","Has relevent experience","Part time course","High School","STEM",13,"5000-9999","Pvt Ltd",">4",34,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0.92,"Other","No relevent experience","Full time course","Graduate","STEM",4,"50-99","Pvt Ltd","1",28,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","No relevent experience","Full time course","Graduate","STEM",10,"100-500","Public Sector","1",4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.92,"Male","No relevent experience","Full time course","Masters","STEM",5,"1000-4999","Public Sector","never",29,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
